quarter,courseId,title,description,subjectArea,unitsFixed,unitsVariableHigh,unitsVariableLow,instructionType,instructionTypeSecondary,onLineCourse,deptCode,generalEducation,enrollCode,section,classClosed,room,building,days,beginTime,endTime,instructor,functionCode,Prerequisites,Unlocks
20241,ANTH 99,INDEPENDENT STUDIES,Introduction to research in Anthropology. Independent research under the guidance of a faculty member in the department. Course offers exceptional students the opportunity to undertake independent research or work in a research group.,ANTH    ,,4.0,1.0,TUT,,False,ANTH ,[],76349,200,,,,,,,SMITH S T,Teaching and in charge,,
20241,ANTH 99,INDEPENDENT STUDIES,Introduction to research in Anthropology. Independent research under the guidance of a faculty member in the department. Course offers exceptional students the opportunity to undertake independent research or work in a research group.,ANTH    ,,4.0,1.0,TUT,,False,ANTH ,[],82149,300,,,,,,,FORD A,Teaching and in charge,,
20241,ANTH 100,BASIC ARCH CONCEPTS,"A survey of important archaeological methods of excavation,   analysis, and interpretation. Focus will be on the problems   and promise of various approaches to the explanation of   past human behavior.",ANTH    ,4.0,,,LEC,,False,ANTH ,[],60087,100,,1021,HSSB, T R   ,09:30,10:45,KENNETT D J,Teaching and in charge,Prerequisites: Anthropology 3 or 3SS.,"ANTH 194, ANTH 194P, ANTH 182M"
20241,ANTH 102,ACTIVIST ANTH,"Activist scholarship seeks to combine rigorous research and political commi tment to achieve empirical and theoretical understanding of social processe s. While open access to information has democratized knowledge production, academic work is still necessary to ask the questions and find the answers to address social injustice and inequality. In this course, we explore the methods and results of more than two decades of activist research.",ANTH    ,4.0,,,LEC,,False,ANTH ,[],59832,100,,HALL,EMBAR,   R   ,15:00,17:50,SALDIVAR TANA,Teaching and in charge,Prerequisites: ANTH 2,
20241,ANTH 116A,"MYTH, RITUAL, SYMB","Uses ethnographic case studies, films and performance videos to explore myth, ritual, and symbolism cross-culturally. Compares and contrasts the symbolic dimensions of gender and ethnic identity, world view, social and political organization and change in different societies.",ANTH    ,4.0,,,LEC,DIS,False,ANTH ,"[{'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'WRT', 'geCollege': 'L&S '}]",422,100,,1119,GIRV, T R   ,09:30,10:45,BANACH M,Teaching and in charge,Prerequisites: Anthropology 2.,
20241,ANTH 116A,"MYTH, RITUAL, SYMB","Uses ethnographic case studies, films and performance videos to explore myth, ritual, and symbolism cross-culturally. Compares and contrasts the symbolic dimensions of gender and ethnic identity, world view, social and political organization and change in different societies.",ANTH    ,4.0,,,LEC,DIS,False,ANTH ,"[{'geCode': 'WRT', 'geCollege': 'ENGR'}, {'geCode': 'WRT', 'geCollege': 'L&S '}]",422,100,,1119,GIRV, T R   ,09:30,10:45,LINVILLE D D,Teaching but not in charge,Prerequisites: Anthropology 2.,
20241,ANTH 123MG,SOC SCI DATA ANALYS,"An introduction to the scientific process and data analysis using the progr amming language R. Students harness fundamentals of data manipulation, visu alization, and research workflows to refine and present hypotheses and resu lts on social science datasets. Introduces modeling methods.",ANTH    ,4.0,,,SEM,,False,ANTH ,[],60038,100,,2001A,HSSB, T R   ,14:00,15:50,THOMPSON GONZ,Teaching and in charge,Prerequisites: Anthropology 9 or equivalent.,
20241,ANTH 123MG,SOC SCI DATA ANALYS,"An introduction to the scientific process and data analysis using the progr amming language R. Students harness fundamentals of data manipulation, visu alization, and research workflows to refine and present hypotheses and resu lts on social science datasets. Introduces modeling methods.",ANTH    ,4.0,,,SEM,,False,ANTH ,[],60640,101,Y,,,  W    ,14:00,15:50,THOMPSON GONZ,Teaching and in charge,Prerequisites: Anthropology 9 or equivalent.,
20241,ANTH 125,ANTHRO OF GENDER,"The cross-cultural study of gender from a feminist perspective. Topics may include gender, race, and class; gender and nature; gender and the division of labor; gender and kinship; gender and subjectivity; gender and sexualit y; gender and the state; gender and knowledge/discourse.",ANTH    ,4.0,,,LEC,,False,ANTH ,[],60129,100,,1353,ARTS,  W F  ,09:30,10:45,PACHECO R,Teaching and in charge,Prerequisites: ANTH 2,
20241,ANTH 129,ETHNOGRAPH RES METH,"Interrogation of ethnographic research, its development and   its ethical i mplications. Weighing approaches such as   participatory action research, e ngaged and collaborative   research, and decolonized methodologies. Student s will develop projects based on a critical reading of these models.",ANTH    ,4.0,,,SEM,,False,ANTH ,[],60020,100,Y,3105,ILP, T R   ,11:00,12:15,SALDIVAR TANA,Teaching and in charge,Prerequisites: Upper division standing,
20241,ANTH 130,INTL DEV POP HEALTH,"Considers the distribution and determinants of well being in human populati ons, with an emphasis on low-income nations and the actions of the internat ional development sector. Focus is placed on cultural/social determinants o f health, including issues of gender equality. Takes a critical perspective on the tools used to measure population health and the design and evaluati on of development policy and interventions.",ANTH    ,4.0,,,LEC,,False,ANTH ,[],60061,100,,1119,GIRV, T R   ,12:30,13:45,KILGALLEN J A,Teaching and in charge,Prerequisites: Upper-division standing.,
20241,CHEM 1A,GEN CHEM,"Topics covered: atomic structure of matter; reaction stoichiometry; solutio n stoichiometry; gasses; quantum chemistry and the electronic structure of atoms; chemical bonding (molecular shapes, hybridization, and molecular orb ital theory).",CHEM    ,3.0,,,LEC,,False,CHEM ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",4481,100,,1910,BUCHN,M W F  ,09:00,09:50,SYLVESTER B M,Teaching and in charge,No Prerequisites,"CHEM CS 110, CHEM CS 11B, CHEM 1B, CHEM 2AL, CHEM 3B, CHEM 6AL"
20241,CHEM 1A,GEN CHEM,"Topics covered: atomic structure of matter; reaction stoichiometry; solutio n stoichiometry; gasses; quantum chemistry and the electronic structure of atoms; chemical bonding (molecular shapes, hybridization, and molecular orb ital theory).",CHEM    ,3.0,,,LEC,,False,CHEM ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",4499,200,,2302,ILP,M W F  ,13:00,13:50,SVADLENAK N D,Teaching and in charge,No Prerequisites,"CHEM CS 110, CHEM CS 11B, CHEM 1B, CHEM 2AL, CHEM 3B, CHEM 6AL"
20241,CHEM 1A,GEN CHEM,"Topics covered: atomic structure of matter; reaction stoichiometry; solutio n stoichiometry; gasses; quantum chemistry and the electronic structure of atoms; chemical bonding (molecular shapes, hybridization, and molecular orb ital theory).",CHEM    ,3.0,,,LEC,,False,CHEM ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",4507,300,,1910,BUCHN,M W F  ,15:00,15:50,PRICE S P,Teaching and in charge,No Prerequisites,"CHEM CS 110, CHEM CS 11B, CHEM 1B, CHEM 2AL, CHEM 3B, CHEM 6AL"
20241,CHEM 1A,GEN CHEM,"Topics covered: atomic structure of matter; reaction stoichiometry; solutio n stoichiometry; gasses; quantum chemistry and the electronic structure of atoms; chemical bonding (molecular shapes, hybridization, and molecular orb ital theory).",CHEM    ,3.0,,,LEC,,False,CHEM ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",4515,400,,1910,BUCHN,M W F  ,16:00,16:50,PRICE S P,Teaching and in charge,No Prerequisites,"CHEM CS 110, CHEM CS 11B, CHEM 1B, CHEM 2AL, CHEM 3B, CHEM 6AL"
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4523,100,,2637,PSB-N, T     ,08:00,10:30,MOYA E C,Teaching but not in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4523,100,,2637,PSB-N, T     ,08:00,10:30,BERNT C M,Teaching and in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4531,200,,2653,PSB-N, T     ,08:00,10:30,ZHANG ZHENG,Teaching but not in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4531,200,,2653,PSB-N, T     ,08:00,10:30,BERNT C M,Teaching and in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4549,300,,2637,PSB-N, T     ,11:00,13:30,MOYA E C,Teaching but not in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4549,300,,2637,PSB-N, T     ,11:00,13:30,BERNT C M,Teaching and in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4556,400,,2653,PSB-N, T     ,11:00,13:30,GODINHO G S,Teaching but not in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4556,400,,2653,PSB-N, T     ,11:00,13:30,BERNT C M,Teaching and in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4564,500,,2637,PSB-N, T     ,14:00,16:30,HOOPER M D,Teaching but not in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4564,500,,2637,PSB-N, T     ,14:00,16:30,BERNT C M,Teaching and in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4572,600,,2653,PSB-N, T     ,14:00,16:30,ZHAO L,Teaching but not in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4572,600,,2653,PSB-N, T     ,14:00,16:30,BERNT C M,Teaching and in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4580,700,,2637,PSB-N,  W    ,08:00,10:30,LOPEZ LEMUS M,Teaching but not in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4580,700,,2637,PSB-N,  W    ,08:00,10:30,BERNT C M,Teaching and in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4598,800,,2637,PSB-N,  W    ,11:00,13:30,LOPEZ LEMUS M,Teaching but not in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4598,800,,2637,PSB-N,  W    ,11:00,13:30,BERNT C M,Teaching and in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4606,900,,2653,PSB-N,  W    ,11:00,13:30,ZHAO L,Teaching but not in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4606,900,,2653,PSB-N,  W    ,11:00,13:30,BERNT C M,Teaching and in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4614,1000,,2637,PSB-N,  W    ,14:00,16:30,MAMO K T,Teaching but not in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4614,1000,,2637,PSB-N,  W    ,14:00,16:30,BERNT C M,Teaching and in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4622,1100,,2653,PSB-N,  W    ,14:00,16:30,GODINHO G S,Teaching but not in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4622,1100,,2653,PSB-N,  W    ,14:00,16:30,BERNT C M,Teaching and in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4630,1200,,2637,PSB-N,   R   ,08:00,10:30,MAMO K T,Teaching but not in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4630,1200,,2637,PSB-N,   R   ,08:00,10:30,BERNT C M,Teaching and in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4648,1300,,2653,PSB-N,   R   ,08:00,10:30,ZHANG ZHENG,Teaching but not in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4648,1300,,2653,PSB-N,   R   ,08:00,10:30,BERNT C M,Teaching and in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
20241,CHEM 1AL,GEN CHEMISTRY LAB,"Qualitative and quantitative measurements to develop laboratory technique and demonstrate the basic concepts of stoichiometry, chemical bonding, gas laws, chemical equilibrium, and acid-base chemistry.",CHEM    ,2.0,,,LAB,DIS,False,CHEM ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",4655,1400,,2637,PSB-N,   R   ,11:00,13:30,MOYA E C,Teaching but not in charge,Prerequisites: Chemistry 1A or 2A or 3A (may be taken concurrently).,
